"ft.idx","mz.precursor","rt","tissue03","tissue04","tissue05","tissue06","tissue07","tissue08","mz.product","int.product"
1643,575.498036537659,48.0635,60215,44562,29006,35778,36577,36709,561.452169477933,322
1643,575.498036537659,48.0635,60215,44562,29006,35778,36577,36709,561.479772132187,744.5
1643,575.498036537659,48.0635,60215,44562,29006,35778,36577,36709,561.566262167015,398
1643,575.498036537659,48.0635,60215,44562,29006,35778,36577,36709,563.458311479454,506
1643,575.498036537659,48.0635,60215,44562,29006,35778,36577,36709,563.481906311601,536
1643,575.498036537659,48.0635,60215,44562,29006,35778,36577,36709,563.498271010958,596
1643,575.498036537659,48.0635,60215,44562,29006,35778,36577,36709,573.489986378005,345
1643,575.498036537659,48.0635,60215,44562,29006,35778,36577,36709,574.490758893297,487
1643,575.498036537659,48.0635,60215,44562,29006,35778,36577,36709,575.499913449876,13910
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,72.0766973050747,6500
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,110.066695564284,246
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,147.106387646301,575.5
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,147.110788767175,1084
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,171.145495745442,12065
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,199.138982009564,10086
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,228.124932145462,1264
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,228.126830561403,1157
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,266.160479452597,452.5
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,270.173576291663,1455
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,270.179734899672,1557
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,271.178017895505,313
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,284.162046357344,1280
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,284.167092167541,1388
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,299.16251160128,256
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,299.201840779086,1167
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,327.196323745887,3269
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,355.204223130915,1316
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,398.233145888355,419
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,398.270291935178,1100
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,426.258410827082,633
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,426.26846195823,740
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,440.745599239253,743.5
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,441.255279949933,225
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,468.28389217811,573.5
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,476.269252212642,4161.5
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,476.772577140188,1847
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,477.275105904665,697
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,525.800366930753,671
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,526.297370938262,503
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,539.31498574496,422
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,539.330416163975,594
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,540.320970598229,267.5
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,575.338656333023,2981
1647,575.838180962072,645.746,36842,33827,38112,32791,32333,34193,575.838360477389,1969
1649,576.235084042442,720.1985,4530,4696,4107,4433,4161,4383,110.067100164002,327.5
1649,576.235084042442,720.1985,4530,4696,4107,4433,4161,4383,209.100857296696,1775
1649,576.235084042442,720.1985,4530,4696,4107,4433,4161,4383,395.162861753734,597
1649,576.235084042442,720.1985,4530,4696,4107,4433,4161,4383,576.234189207188,2668
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,72.0767002424425,6500
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,110.066695564284,246
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,147.105476785007,494
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,147.110788767175,1084
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,171.145468470008,12065
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,199.139419546782,10086
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,228.124932145462,1264
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,228.128048455708,1276
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,266.160479452597,452.5
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,270.173576291663,1455
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,270.179734899672,1557
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,271.178017895505,313
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,284.162046357344,1280
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,284.167092167541,1388
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,299.16251160128,256
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,299.201840779086,1167
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,327.196323745887,3269
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,355.204223130915,1316
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,398.23344092526,439
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,398.270291935178,1100
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,426.258410827082,633
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,426.26846195823,740
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,440.745599239253,743.5
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,441.255279949933,225
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,468.28389217811,573.5
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,476.269252212642,4161.5
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,476.772577140188,1847
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,477.275105904665,697
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,525.800366930753,671
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,526.297370938262,503
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,539.31498574496,422
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,539.330416163975,594
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,540.320970598229,267.5
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,575.338656333023,2981
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,575.838360477389,1969
1650,576.339480956176,645.746,12665,13310,12195,11694,11904,10730,576.337523830576,735
1651,576.362090025823,425.947,2404,3131,2376,2324,2650,2326,45.0303783774961,1519
1651,576.362090025823,425.947,2404,3131,2376,2324,2650,2326,73.0241849866383,293
1651,576.362090025823,425.947,2404,3131,2376,2324,2650,2326,87.0400272227337,1115
1651,576.362090025823,425.947,2404,3131,2376,2324,2650,2326,89.0553431950448,5004
1651,576.362090025823,425.947,2404,3131,2376,2324,2650,2326,117.086442854102,484
1651,576.362090025823,425.947,2404,3131,2376,2324,2650,2326,124.076145187183,776
1651,576.362090025823,425.947,2404,3131,2376,2324,2650,2326,133.081089549997,4221
1651,576.362090025823,425.947,2404,3131,2376,2324,2650,2326,155.006363788726,3588
1651,576.362090025823,425.947,2404,3131,2376,2324,2650,2326,317.056948146286,709
1651,576.362090025823,425.947,2404,3131,2376,2324,2650,2326,339.283302214092,1376
1653,576.563480370855,53.1605,8730,5103,4458,3584,4338,5080,38.9599255003414,1172.5
1653,576.563480370855,53.1605,8730,5103,4458,3584,4338,5080,59.0571446395911,1828
1653,576.563480370855,53.1605,8730,5103,4458,3584,4338,5080,60.0411548172889,424.5
1653,576.563480370855,53.1605,8730,5103,4458,3584,4338,5080,74.0925918406071,616
1653,576.563480370855,53.1605,8730,5103,4458,3584,4338,5080,102.087051045557,327
1653,576.563480370855,53.1605,8730,5103,4458,3584,4338,5080,250.250762742685,610
1653,576.563480370855,53.1605,8730,5103,4458,3584,4338,5080,252.265166991441,355
1653,576.563480370855,53.1605,8730,5103,4458,3584,4338,5080,264.264745265106,8355
1653,576.563480370855,53.1605,8730,5103,4458,3584,4338,5080,282.273796988818,1031
1653,576.563480370855,53.1605,8730,5103,4458,3584,4338,5080,298.197044117215,397
1653,576.563480370855,53.1605,8730,5103,4458,3584,4338,5080,502.489195190397,356
1653,576.563480370855,53.1605,8730,5103,4458,3584,4338,5080,518.481870992471,271
1653,576.563480370855,53.1605,8730,5103,4458,3584,4338,5080,518.496303338686,341
1653,576.563480370855,53.1605,8730,5103,4458,3584,4338,5080,520.502233103048,1140.5
1653,576.563480370855,53.1605,8730,5103,4458,3584,4338,5080,521.509159348376,672.5
1653,576.563480370855,53.1605,8730,5103,4458,3584,4338,5080,558.563276600291,445
1653,576.563480370855,53.1605,8730,5103,4458,3584,4338,5080,574.551759433154,988.5
1653,576.563480370855,53.1605,8730,5103,4458,3584,4338,5080,575.541074949516,523
1653,576.563480370855,53.1605,8730,5103,4458,3584,4338,5080,575.557605318713,523
1653,576.563480370855,53.1605,8730,5103,4458,3584,4338,5080,576.56461691239,1159
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,72.0766973050747,6500
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,110.066695564284,246
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,147.105476785007,494
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,147.110788767175,1084
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,171.145495745442,12065
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,199.139419546782,10086
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,228.124932145462,1264
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,228.126830561403,1157
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,266.160479452597,452.5
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,270.173576291663,1455
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,270.179734899672,1557
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,271.178017895505,313
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,284.162046357344,1280
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,284.167092167541,1388
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,299.16251160128,256
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,299.201840779086,1167
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,327.195810505958,3714
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,355.204223130915,1316
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,398.233145888355,419
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,398.270291935178,1100
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,426.258410827082,633
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,426.26846195823,740
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,440.747815499452,833
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,441.255279949933,225
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,468.28389217811,573.5
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,476.269252212642,4161.5
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,476.770346790773,1847
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,477.275105904665,697
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,525.800366930753,671
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,526.297370938262,503
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,539.31498574496,422
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,539.330416163975,594
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,540.320970598229,267.5
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,575.338235539215,2991
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,575.838360477389,1969
1654,576.83994918361,645.743,3588,3132,3621,3542,3094,2540,576.337523830576,735
1657,577.512510789912,323.9505,5818,4838,4188,3490,4307,3829,95.0808328657544,669
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,55.0483446451154,281
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,55.0513556370802,318.5
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,57.0308693824781,352
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,67.0505801076261,1789
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,69.066482348117,2048
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,81.0658091433883,3729
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,83.0813619693982,3098
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,85.0608156852886,413
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,93.0656343940479,500
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,95.0819386353105,4895.5
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,97.0965937248386,2603.5
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,99.076231657243,498
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,99.1126997670002,566
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,107.081962842,939
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,109.09730734207,3641.5
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,111.075844674993,377
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,111.11395403257,1091.5
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,116.048978059926,454
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,121.097227915374,2040.5
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,123.112362011217,2766
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,125.090987138261,277
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,135.111791340442,1524
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,137.126514528656,1288
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,137.129135722067,1836
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,147.110592548331,376
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,147.114074980512,432
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,149.128465299073,1201.5
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,151.142356744629,963
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,151.146466522147,549
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,159.111468059248,278
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,161.128220830004,564
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,163.144580720919,853.5
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,165.159315895569,590
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,175.140092296636,414
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,175.143985285389,406.5
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,177.160178904127,355.5
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,189.160946223042,350
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,197.076446176707,329
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,211.204101938234,320
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,219.206536410873,288
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,237.210130983515,1078
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,237.218140936543,499
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,239.23209400766,2946
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,243.21018641518,280.5
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,245.22492566318,1066.5
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,247.235009206382,749
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,247.243709322433,484
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,261.216513888574,709.5
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,263.232145096964,2158
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,264.243586355008,355
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,265.248600747673,2039
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,266.27706868532,1069
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,266.284167400626,1200.5
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,269.179664823685,643.5
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,283.22513747457,2491.5
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,284.221635655268,397
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,284.283128770991,858
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,284.289972282992,440
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,285.236685599055,8656
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,295.196029789999,461.5
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,296.181189030578,574
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,296.192001161237,280.5
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,297.212800589132,475
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,299.248134837596,937
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,299.257311580943,1008
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,307.306989899146,448
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,307.312231250372,371.5
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,308.290288234197,406.5
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,309.238197167226,277
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,311.254192059319,9378.5
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,312.31988537875,459
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,313.269853791728,11575
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,314.268904378596,2017
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,314.278664366425,1874
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,325.201201279936,1022.5
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,325.207468014775,581.5
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,325.273038629688,346
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,325.315884749751,751
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,337.268396494175,9658
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,339.286735182664,6813.5
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,340.286266070382,1149
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,341.303964894911,439
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,545.450420399999,1166.5
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,546.463412022251,274
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,547.467681903188,4451
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,548.468783943897,2399
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,549.484011890896,4920
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,550.486274366544,2082
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,551.495395665351,1481.5
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,552.490782272882,385
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,552.504091148731,538
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,560.570791858204,785.5
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,561.452169477933,322
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,561.479772132187,744.5
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,561.569190217126,390
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,563.458311479454,506
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,563.489312871385,594
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,563.503074328758,579
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,573.487926324203,411
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,574.490758893297,487
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,575.499913449876,13910
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,576.506285015414,6490
1658,577.512901191096,48.0575,50523,35539,24661,29409,25795,23075,577.515336800299,14994
1659,577.513175205581,69.4765,122005,85183,68004,80045,79753,82481,85.0607782407506,378
1659,577.513175205581,69.4765,122005,85183,68004,80045,79753,82481,107.081150164329,786.5
1659,577.513175205581,69.4765,122005,85183,68004,80045,79753,82481,113.091706054195,526
1659,577.513175205581,69.4765,122005,85183,68004,80045,79753,82481,123.113892919693,2555
1659,577.513175205581,69.4765,122005,85183,68004,80045,79753,82481,137.129776921112,1640
1659,577.513175205581,69.4765,122005,85183,68004,80045,79753,82481,151.141250564568,804.5
1659,577.513175205581,69.4765,122005,85183,68004,80045,79753,82481,151.14487287682,988
1659,577.513175205581,69.4765,122005,85183,68004,80045,79753,82481,165.15743257743,590
1659,577.513175205581,69.4765,122005,85183,68004,80045,79753,82481,165.159389969951,778
1659,577.513175205581,69.4765,122005,85183,68004,80045,79753,82481,191.075966824606,670
1659,577.513175205581,69.4765,122005,85183,68004,80045,79753,82481,221.219647433511,378
1659,577.513175205581,69.4765,122005,85183,68004,80045,79753,82481,239.232007420883,3925
1659,577.513175205581,69.4765,122005,85183,68004,80045,79753,82481,245.05154866622,333
1659,577.513175205581,69.4765,122005,85183,68004,80045,79753,82481,247.232581511176,1361
1659,577.513175205581,69.4765,122005,85183,68004,80045,79753,82481,247.239541500226,1117.5
1659,577.513175205581,69.4765,122005,85183,68004,80045,79753,82481,265.248107598256,3484
1659,577.513175205581,69.4765,122005,85183,68004,80045,79753,82481,321.270230565398,380
1659,577.513175205581,69.4765,122005,85183,68004,80045,79753,82481,321.275594124912,324
1659,577.513175205581,69.4765,122005,85183,68004,80045,79753,82481,337.262381559954,752
1659,577.513175205581,69.4765,122005,85183,68004,80045,79753,82481,337.270258732663,359
1659,577.513175205581,69.4765,122005,85183,68004,80045,79753,82481,339.282738757713,705
1659,577.513175205581,69.4765,122005,85183,68004,80045,79753,82481,339.294599049441,621
1659,577.513175205581,69.4765,122005,85183,68004,80045,79753,82481,344.258073967885,560.5
1659,577.513175205581,69.4765,122005,85183,68004,80045,79753,82481,577.517474091427,49586
1660,578.301614878672,765.0755,35312,33401,39643,33245,34502,29748,42.9024792893695,343
1660,578.301614878672,765.0755,35312,33401,39643,33245,34502,29748,70.0615510801491,2993
1660,578.301614878672,765.0755,35312,33401,39643,33245,34502,29748,74.0563232316029,2476.5
1660,578.301614878672,765.0755,35312,33401,39643,33245,34502,29748,110.066695095286,2709
1660,578.301614878672,765.0755,35312,33401,39643,33245,34502,29748,120.07593967415,1974
1660,578.301614878672,765.0755,35312,33401,39643,33245,34502,29748,130.078531844651,343
1660,578.301614878672,765.0755,35312,33401,39643,33245,34502,29748,130.082690034273,591.5
1660,578.301614878672,765.0755,35312,33401,39643,33245,34502,29748,138.061307677376,850.5
1660,578.301614878672,765.0755,35312,33401,39643,33245,34502,29748,141.097342571838,967
1660,578.301614878672,765.0755,35312,33401,39643,33245,34502,29748,147.107278147248,629
1660,578.301614878672,765.0755,35312,33401,39643,33245,34502,29748,147.110516517195,1118.5
1660,578.301614878672,765.0755,35312,33401,39643,33245,34502,29748,169.092782009398,1669.5
1660,578.301614878672,765.0755,35312,33401,39643,33245,34502,29748,178.128624833623,333
1660,578.301614878672,765.0755,35312,33401,39643,33245,34502,29748,206.123958320137,554
1660,578.301614878672,765.0755,35312,33401,39643,33245,34502,29748,223.149890931247,7895.5
1660,578.301614878672,765.0755,35312,33401,39643,33245,34502,29748,251.145680042665,10917
1660,578.301614878672,765.0755,35312,33401,39643,33245,34502,29748,262.136227777199,391
1660,578.301614878672,765.0755,35312,33401,39643,33245,34502,29748,298.136228690564,2261.5
1660,578.301614878672,765.0755,35312,33401,39643,33245,34502,29748,335.674382279134,293
1660,578.301614878672,765.0755,35312,33401,39643,33245,34502,29748,417.207785663246,440
1660,578.301614878672,765.0755,35312,33401,39643,33245,34502,29748,445.207146128374,949.5
1660,578.301614878672,765.0755,35312,33401,39643,33245,34502,29748,462.250274074098,578.5
1660,578.301614878672,765.0755,35312,33401,39643,33245,34502,29748,469.255814995247,1036
1660,578.301614878672,765.0755,35312,33401,39643,33245,34502,29748,469.754676631971,732
1660,578.301614878672,765.0755,35312,33401,39643,33245,34502,29748,528.238667092183,826
1660,578.301614878672,765.0755,35312,33401,39643,33245,34502,29748,546.249041872533,813.5
1661,578.635729956619,765.0755,31781,28762,30557,26432,25960,24594,42.9024792893695,368
1661,578.635729956619,765.0755,31781,28762,30557,26432,25960,24594,70.0615510801491,2592
1661,578.635729956619,765.0755,31781,28762,30557,26432,25960,24594,74.0563232316029,2431
1661,578.635729956619,765.0755,31781,28762,30557,26432,25960,24594,110.066695095286,2709
1661,578.635729956619,765.0755,31781,28762,30557,26432,25960,24594,120.077258616164,1938
1661,578.635729956619,765.0755,31781,28762,30557,26432,25960,24594,130.078531844651,343
1661,578.635729956619,765.0755,31781,28762,30557,26432,25960,24594,130.082692398166,555.5
1661,578.635729956619,765.0755,31781,28762,30557,26432,25960,24594,138.062149733433,659.5
1661,578.635729956619,765.0755,31781,28762,30557,26432,25960,24594,141.097151145736,857
1661,578.635729956619,765.0755,31781,28762,30557,26432,25960,24594,147.107103530462,914.5
1661,578.635729956619,765.0755,31781,28762,30557,26432,25960,24594,147.110516517195,1118.5
1661,578.635729956619,765.0755,31781,28762,30557,26432,25960,24594,169.092782009398,1669.5
1661,578.635729956619,765.0755,31781,28762,30557,26432,25960,24594,178.128477937488,326
1661,578.635729956619,765.0755,31781,28762,30557,26432,25960,24594,223.149909364024,7757
1661,578.635729956619,765.0755,31781,28762,30557,26432,25960,24594,251.146115041086,10257
1661,578.635729956619,765.0755,31781,28762,30557,26432,25960,24594,262.136227777199,391
1661,578.635729956619,765.0755,31781,28762,30557,26432,25960,24594,298.135238244569,1836
1661,578.635729956619,765.0755,31781,28762,30557,26432,25960,24594,417.20757038294,417.5
1661,578.635729956619,765.0755,31781,28762,30557,26432,25960,24594,445.208642272913,837
1661,578.635729956619,765.0755,31781,28762,30557,26432,25960,24594,462.250988802702,344
1661,578.635729956619,765.0755,31781,28762,30557,26432,25960,24594,469.257447348163,1272
1661,578.635729956619,765.0755,31781,28762,30557,26432,25960,24594,469.753173487642,732
1661,578.635729956619,765.0755,31781,28762,30557,26432,25960,24594,528.238686290816,826
